 "'AS-IS'" 1 
 "ACTUAL" 1 (L 5115, off 18) 
 "life" 22 (L 575, off 27) (L 789, off 55) (L 841, off 0) (L 860, off 41) (L 883, off 29) (L 916, off 48) (L 941, off 29) (L 975, off 60) (L 1366, off 0) (L 1640, off 21) (L 1956, off 47) (L 2627, off 10) (L 2788, off 51) (L 2883, off 0) (L 2981, off 27) (L 3355, off 45) (L 3401, off 9) (L 3778, off 54) (L 3940, off 13) (L 4372, off 50) (L 4374, off 39) (L 5163, off 23) 
 "must" 22 (L 197, off 12) (L 782, off 66) (L 929, off 46) (L 930, off 14) (L 1113, off 27) (L 1580, off 65) (L 1648, off 57) (L 2565, off 10) (L 3856, off 42) (L 4048, off 62) (L 4456, off 42) (L 4557, off 58) (L 4951, off 33) (L 4997, off 49) (L 5014, off 10) (L 5021, off 0) (L 5042, off 4) (L 5045, off 28) (L 5062, off 5) (L 5072, off 19) (L 5087, off 29) (L 5123, off 44) 
 "place" 22 (L 716, off 24) (L 726, off 41) (L 1302, off 59) (L 1465, off 23) (L 1739, off 36) (L 2423, off 37) (L 2778, off 13) (L 2969, off 0) (L 3189, off 62) (L 3589, off 13) (L 3671, off 9) (L 3677, off 58) (L 3857, off 65) (L 4037, off 60) (L 4235, off 26) (L 4236, off 39) (L 4243, off 44) (L 4307, off 28) (L 4328, off 33) (L 4597, off 66) (L 4765, off 7) (L 4984, off 32) 
 "right" 22 (L 162, off 9) (L 237, off 8) (L 321, off 33) (L 352, off 54) (L 533, off 20) (L 678, off 33) (L 766, off 7) (L 809, off 17) (L 846, off 51) (L 1213, off 32) (L 1283, off 33) (L 1301, off 56) (L 1304, off 42) (L 1771, off 4) (L 1772, off 15) (L 2964, off 12) (L 4119, off 42) (L 4488, off 11) (L 4647, off 59) (L 4703, off 7) (L 4973, off 48) (L 5132, off 31) 
 "sharp" 22 (L 183, off 23) (L 219, off 7) (L 402, off 7) (L 410, off 37) (L 935, off 18) (L 953, off 39) (L 1226, off 14) (L 1375, off 4) (L 1825, off 4) (L 1974, off 16) (L 1996, off 44) (L 2347, off 18) (L 2460, off 29) (L 2576, off 0) (L 3262, off 17) (L 3332, off 14) (L 3387, off 63) (L 3698, off 18) (L 3738, off 39) (L 3912, off 7) (L 4309, off 35) (L 4341, off 61) 
 "shoulder" 22 (L 657, off 44) (L 871, off 55) (L 1412, off 56) (L 1461, off 14) (L 1461, off 26) (L 1928, off 8) (L 2165, off 18) (L 2335, off 14) (L 2751, off 52) (L 3079, off 35) (L 3079, off 47) (L 3094, off 7) (L 3108, off 63) (L 3155, off 11) (L 3158, off 54) (L 3159, off 35) (L 3192, off 24) (L 3196, off 55) (L 3199, off 37) (L 3227, off 63) (L 3704, off 55) (L 4274, off 36) 
 "struck" 22 (L 1609, off 9) (L 1620, off 11) (L 1625, off 53) (L 1660, off 57) (L 1670, off 65) (L 1707, off 18) (L 2000, off 35) (L 2176, off 0) (L 2332, off 53) (L 2346, off 49) (L 2713, off 47) (L 3090, off 41) (L 3301, off 10) (L 3307, off 57) (L 3573, off 10) (L 3608, off 10) (L 3708, off 24) (L 3728, off 35) (L 3748, off 24) (L 3762, off 60) (L 3964, off 62) (L 3991, off 20) 
 "thought" 22 (L 321, off 47) (L 885, off 60) (L 1399, off 9) (L 1768, off 41) (L 1870, off 7) (L 1943, off 25) (L 1946, off 30) (L 2011, off 30) (L 2591, off 23) (L 2610, off 50) (L 2878, off 39) (L 2989, off 13) (L 3089, off 32) (L 3162, off 9) (L 3767, off 16) (L 3830, off 0) (L 3962, off 22) (L 4002, off 13) (L 4070, off 0) (L 4695, off 8) (L 4816, off 3) (L 4821, off 0) 
 "took" 22 (L 237, off 41) (L 260, off 52) (L 369, off 28) (L 381, off 25) (L 517, off 48) (L 821, off 31) (L 988, off 51) (L 1295, off 15) (L 1310, off 7) (L 1446, off 53) (L 2281, off 37) (L 2294, off 36) (L 2315, off 27) (L 3096, off 44) (L 3234, off 64) (L 3549, off 17) (L 3860, off 57) (L 3945, off 23) (L 3992, off 35) (L 4077, off 59) (L 4500, off 40) (L 4722, off 31) 
 "tried" 22 (L 140, off 24) (L 686, off 13) (L 1574, off 39) (L 1600, off 58) (L 1611, off 42) (L 1744, off 0) (L 1945, off 66) (L 1963, off 9) (L 1966, off 0) (L 2700, off 15) (L 2710, off 49) (L 2895, off 49) (L 3105, off 32) (L 3160, off 12) (L 3174, off 9) (L 3211, off 35) (L 3643, off 61) (L 3735, off 34) (L 3739, off 44) (L 3985, off 22) (L 4348, off 57) (L 4664, off 49) 
 "warm" 22 (L 1054, off 0) (L 1140, off 20) (L 1539, off 31) (L 1576, off 32) (L 1821, off 34) (L 2026, off 28) (L 2051, off 55) (L 2077, off 44) (L 2078, off 59) (L 2108, off 50) (L 2125, off 39) (L 2244, off 24) (L 2290, off 60) (L 2968, off 66) (L 3245, off 19) (L 3271, off 54) (L 3407, off 38) (L 3420, off 10) (L 3430, off 39) (L 3486, off 0) (L 4424, off 28) (L 4812, off 28) 
 "well" 22 (L 40, off 3) (L 187, off 18) (L 611, off 0) (L 693, off 30) (L 808, off 56) (L 1206, off 33) (L 1259, off 42) (L 1282, off 43) (L 1536, off 20) (L 1625, off 13) (L 1692, off 12) (L 1885, off 27) (L 1957, off 36) (L 2262, off 59) (L 2506, off 20) (L 2791, off 30) (L 3113, off 53) (L 3268, off 0) (L 3960, off 46) (L 4284, off 58) (L 4305, off 49) (L 4319, off 38) 
 "That" 23 (L 315, off 63) (L 379, off 0) (L 702, off 0) (L 996, off 7) (L 1119, off 30) (L 1203, off 60) (L 1481, off 65) (L 1531, off 61) (L 1658, off 0) (L 1757, off 41) (L 1895, off 14) (L 2245, off 50) (L 3461, off 0) (L 3710, off 42) (L 4034, off 1) (L 4074, off 51) (L 4236, off 34) (L 4359, off 56) (L 4461, off 1) (L 4535, off 54) (L 4561, off 22) (L 4820, off 53) (L 4835, off 44) 
 "broke" 23 (L 402, off 25) (L 560, off 33) (L 683, off 17) (L 816, off 22) (L 1040, off 0) (L 1390, off 29) (L 1623, off 54) (L 2202, off 26) (L 2251, off 31) (L 2727, off 51) (L 3081, off 17) (L 3286, off 12) (L 3428, off 51) (L 3532, off 41) (L 3865, off 32) (L 3904, off 66) (L 3981, off 66) (L 4184, off 27) (L 4218, off 10) (L 4430, off 34) (L 4577, off 0) (L 4690, off 27) (L 4769, off 27) 
 "castle" 23 (L 158, off 30) (L 166, off 0) (L 168, off 39) (L 288, off 59) (L 432, off 7) (L 1225, off 65) (L 2097, off 59) (L 2162, off 22) (L 2281, off 11) (L 2342, off 0) (L 2963, off 18) (L 3166, off 51) (L 3372, off 19) (L 3450, off 16) (L 3453, off 30) (L 3546, off 34) (L 3601, off 34) (L 4647, off 16) (L 4687, off 4) (L 4698, off 22) (L 4762, off 12) (L 4771, off 25) (L 4815, off 30) 
 "deer" 23 (L 675, off 18) (L 682, off 60) (L 1746, off 29) (L 1762, off 0) (L 1795, off 24) (L 1917, off 45) (L 1958, off 21) (L 1968, off 27) (L 1972, off 23) (L 1987, off 0) (L 2236, off 50) (L 2237, off 54) (L 2251, off 18) (L 2275, off 10) (L 2500, off 26) (L 2534, off 35) (L 2595, off 45) (L 4247, off 22) (L 4248, off 32) (L 4252, off 4) (L 4257, off 48) (L 4327, off 31) (L 4587, off 25) 
 "dropped" 23 (L 336, off 23) (L 790, off 0) (L 871, off 36) (L 937, off 27) (L 1090, off 58) (L 1118, off 20) (L 1279, off 50) (L 1325, off 0) (L 1512, off 18) (L 1616, off 31) (L 1868, off 27) (L 1880, off 27) (L 2028, off 0) (L 2422, off 59) (L 2726, off 9) (L 2828, off 29) (L 3227, off 9) (L 3299, off 0) (L 3594, off 0) (L 3790, off 4) (L 4124, off 57) (L 4176, off 55) (L 4593, off 4) 
 "every" 23 (L 462, off 30) (L 928, off 17) (L 1233, off 20) (L 1398, off 46) (L 1771, off 20) (L 1957, off 44) (L 2056, off 18) (L 2080, off 13) (L 2080, off 30) (L 2117, off 18) (L 2248, off 3) (L 2331, off 14) (L 2552, off 61) (L 3127, off 29) (L 3208, off 15) (L 3397, off 10) (L 3615, off 17) (L 3817, off 49) (L 3945, off 3) (L 4067, off 11) (L 4553, off 23) (L 4810, off 35) (L 4825, off 0) 
 "just" 23 (L 279, off 30) (L 369, off 4) (L 895, off 0) (L 1208, off 0) (L 1261, off 48) (L 1269, off 56) (L 1272, off 0) (L 1334, off 31) (L 1435, off 26) (L 1597, off 48) (L 2583, off 36) (L 2845, off 0) (L 3105, off 0) (L 3757, off 44) (L 3816, off 61) (L 3881, off 55) (L 3902, off 46) (L 3972, off 55) (L 4091, off 48) (L 4187, off 9) (L 4202, off 11) (L 4292, off 20) (L 4415, off 66) 
 "moment" 23 (L 424, off 35) (L 552, off 23) (L 558, off 6) (L 939, off 39) (L 1084, off 50) (L 1392, off 35) (L 1601, off 57) (L 1674, off 64) (L 1870, off 32) (L 1888, off 6) (L 2460, off 12) (L 2936, off 13) (L 3060, off 41) (L 3179, off 38) (L 3298, off 23) (L 3552, off 31) (L 3637, off 47) (L 3718, off 32) (L 4182, off 28) (L 4317, off 2) (L 4722, off 0) (L 4781, off 12) (L 4843, off 13) 
 "some" 23 (L 196, off 55) (L 583, off 46) (L 746, off 28) (L 767, off 30) (L 841, off 54) (L 1047, off 56) (L 1778, off 37) (L 2421, off 51) (L 2650, off 12) (L 2656, off 34) (L 3143, off 47) (L 3336, off 62) (L 3503, off 0) (L 3525, off 65) (L 4010, off 30) (L 4054, off 24) (L 4074, off 34) (L 4107, off 16) (L 4181, off 28) (L 4424, off 13) (L 4447, off 66) (L 4501, off 6) (L 4509, off 64) 
 "speed" 23 (L 562, off 13) (L 945, off 33) (L 1130, off 9) (L 1318, off 39) (L 1367, off 47) (L 1385, off 28) (L 1811, off 8) (L 2292, off 11) (L 2569, off 22) (L 3078, off 34) (L 3086, off 0) (L 3147, off 39) (L 3160, off 0) (L 3285, off 45) (L 3315, off 46) (L 3402, off 56) (L 3952, off 35) (L 3983, off 5) (L 4108, off 0) (L 4109, off 22) (L 4156, off 0) (L 4201, off 16) (L 4596, off 17) 
 "staring" 23 (L 406, off 54) (L 1015, off 19) (L 1019, off 59) (L 1068, off 40) (L 1241, off 21) (L 1589, off 19) (L 1675, off 0) (L 1727, off 16) (L 1794, off 15) (L 1842, off 0) (L 1859, off 59) (L 1972, off 0) (L 2153, off 10) (L 2234, off 43) (L 2354, off 9) (L 2956, off 23) (L 3030, off 19) (L 3311, off 29) (L 3321, off 33) (L 3336, off 36) (L 3450, off 39) (L 3709, off 18) (L 4158, off 0) 
 "sure" 23 (L 189, off 55) (L 332, off 41) (L 895, off 13) (L 1094, off 0) (L 1197, off 23) (L 1438, off 24) (L 1825, off 44) (L 1871, off 16) (L 2274, off 0) (L 2441, off 20) (L 3579, off 56) (L 3798, off 48) (L 3975, off 37) (L 3998, off 61) (L 4093, off 48) (L 4097, off 12) (L 4121, off 46) (L 4137, off 7) (L 4159, off 27) (L 4230, off 57) (L 4463, off 66) (L 4551, off 33) (L 4693, off 53) 
 "though" 23 (L 726, off 22) (L 1026, off 65) (L 1206, off 38) (L 1288, off 25) (L 1289, off 18) (L 1346, off 11) (L 1666, off 49) (L 2069, off 7) (L 2216, off 54) (L 2475, off 61) (L 2484, off 29) (L 2667, off 8) (L 2829, off 47) (L 2972, off 4) (L 2977, off 0) (L 3127, off 10) (L 3242, off 11) (L 3605, off 20) (L 3906, off 61) (L 3977, off 29) (L 4020, off 45) (L 4137, off 0) (L 4466, off 47) 
 "walked" 23 (L 476, off 19) (L 1112, off 0) (L 1192, off 54) (L 1678, off 44) (L 1761, off 19) (L 2064, off 24) (L 2227, off 52) (L 2423, off 23) (L 2508, off 0) (L 2751, off 37) (L 2811, off 8) (L 2822, off 12) (L 2824, off 47) (L 2846, off 0) (L 2854, off 15) (L 3201, off 11) (L 3441, off 18) (L 3538, off 36) (L 3641, off 64) (L 3755, off 33) (L 4092, off 63) (L 4367, off 24) (L 4637, off 19) 
 "world" 23 (L 39, off 0) (L 640, off 52) (L 709, off 46) (L 715, off 4) (L 966, off 0) (L 1056, off 6) (L 1442, off 7) (L 1766, off 51) (L 2139, off 42) (L 2139, off 64) (L 2140, off 9) (L 2183, off 4) (L 2249, off 51) (L 2267, off 47) (L 2781, off 43) (L 2910, off 0) (L 3028, off 16) (L 3260, off 39) (L 3280, off 55) (L 3311, off 56) (L 3999, off 55) (L 4273, off 0) (L 4645, off 46) 
 "cover" 24 (L 85, off 48) (L 517, off 29) (L 528, off 23) (L 1053, off 10) (L 1305, off 47) (L 1400, off 23) (L 1559, off 59) (L 1775, off 51) (L 1828, off 59) (L 1858, off 26) (L 1862, off 28) (L 2540, off 47) (L 2564, off 56) (L 3222, off 20) (L 3255, off 54) (L 3375, off 0) (L 3655, off 0) (L 3868, off 53) (L 3887, off 66) (L 4150, off 57) (L 4283, off 24) (L 4375, off 25) (L 4550, off 3) (L 4577, off 62) 
 "forward" 24 (L 256, off 30) (L 327, off 5) (L 540, off 56) (L 834, off 20) (L 865, off 0) (L 871, off 11) (L 872, off 7) (L 1167, off 49) (L 1565, off 54) (L 1568, off 18) (L 1863, off 10) (L 2425, off 10) (L 2437, off 21) (L 2583, off 28) (L 2836, off 45) (L 3036, off 29) (L 3061, off 59) (L 3113, off 58) (L 3297, off 29) (L 3618, off 39) (L 4009, off 53) (L 4164, off 23) (L 4442, off 43) (L 4487, off 0) 
 "leap" 24 (L 240, off 26) (L 688, off 66) (L 1672, off 27) (L 1882, off 48) (L 2294, off 50) (L 2365, off 30) (L 2380, off 27) (L 2558, off 26) (L 2565, off 5) (L 2566, off 48) (L 2578, off 4) (L 2731, off 50) (L 2773, off 61) (L 2882, off 44) (L 3055, off 52) (L 3137, off 46) (L 3198, off 29) (L 3736, off 4) (L 3920, off 10) (L 3926, off 0) (L 3945, off 9) (L 3992, off 44) (L 4150, off 49) (L 4722, off 61) 
 "let" 24 (L 167, off 31) (L 260, off 65) (L 459, off 60) (L 519, off 44) (L 607, off 35) (L 1207, off 0) (L 1317, off 18) (L 1327, off 49) (L 1612, off 26) (L 1922, off 11) (L 2427, off 61) (L 2665, off 16) (L 2974, off 5) (L 3015, off 45) (L 3097, off 64) (L 3474, off 50) (L 3773, off 11) (L 3837, off 36) (L 4129, off 11) (L 4135, off 21) (L 4657, off 10) (L 4677, off 7) (L 4812, off 16) (L 4820, off 34) 
 "short" 24 (L 219, off 0) (L 420, off 41) (L 444, off 49) (L 459, off 36) (L 532, off 9) (L 621, off 0) (L 633, off 11) (L 640, off 36) (L 732, off 7) (L 975, off 45) (L 1328, off 23) (L 1442, off 62) (L 1650, off 23) (L 2037, off 41) (L 2049, off 0) (L 2215, off 50) (L 2683, off 62) (L 3100, off 62) (L 3120, off 52) (L 3519, off 34) (L 4309, off 28) (L 4338, off 53) (L 4665, off 56) (L 4827, off 14) 
 "upon" 24 (L 525, off 47) (L 569, off 20) (L 710, off 49) (L 871, off 44) (L 1011, off 64) (L 1019, off 43) (L 1080, off 0) (L 1120, off 38) (L 1568, off 38) (L 1654, off 24) (L 1883, off 65) (L 1937, off 26) (L 2159, off 32) (L 2327, off 27) (L 2367, off 0) (L 2493, off 13) (L 2497, off 50) (L 2580, off 0) (L 2580, off 64) (L 2795, off 40) (L 3317, off 0) (L 3580, off 67) (L 5043, off 66) (L 5205, off 29) 
 "attack" 25 (L 469, off 24) (L 608, off 39) (L 665, off 33) (L 1332, off 47) (L 1581, off 36) (L 1617, off 30) (L 1931, off 65) (L 2339, off 14) (L 2385, off 42) (L 2506, off 54) (L 2545, off 48) (L 2559, off 62) (L 2592, off 28) (L 2782, off 30) (L 2865, off 19) (L 3103, off 15) (L 3105, off 58) (L 3379, off 47) (L 3612, off 8) (L 3712, off 58) (L 3731, off 50) (L 3753, off 0) (L 3755, off 22) (L 3928, off 19) (L 3984, off 26) 
 "found" 25 (L 1002, off 21) (L 1064, off 38) (L 1715, off 19) (L 1719, off 14) (L 1931, off 31) (L 1934, off 59) (L 1936, off 44) (L 2122, off 64) (L 2161, off 49) (L 2256, off 24) (L 2298, off 4) (L 3018, off 10) (L 3162, off 56) (L 3250, off 38) (L 3325, off 23) (L 3955, off 29) (L 4235, off 52) (L 4361, off 56) (L 4512, off 15) (L 4519, off 41) (L 4605, off 20) (L 4831, off 18) (L 4902, off 57) (L 5024, off 35) (L 5193, off 19) 
 "reached" 25 (L 290, off 38) (L 518, off 60) (L 592, off 8) (L 598, off 63) (L 679, off 8) (L 2341, off 54) (L 2352, off 48) (L 3058, off 51) (L 3093, off 51) (L 3170, off 58) (L 3195, off 53) (L 3346, off 27) (L 3347, off 48) (L 3573, off 28) (L 3821, off 34) (L 4084, off 60) (L 4134, off 57) (L 4144, off 15) (L 4170, off 60) (L 4206, off 60) (L 4219, off 7) (L 4465, off 56) (L 4660, off 3) (L 4714, off 24) (L 4742, off 0) 
 "spring" 25 (L 808, off 61) (L 1123, off 5) (L 1169, off 49) (L 1187, off 5) (L 1464, off 64) (L 1467, off 36) (L 1482, off 22) (L 1483, off 23) (L 1488, off 4) (L 2099, off 43) (L 2346, off 33) (L 2640, off 13) (L 2652, off 11) (L 2665, off 24) (L 2913, off 20) (L 3357, off 39) (L 3411, off 40) (L 3479, off 34) (L 3480, off 45) (L 3490, off 28) (L 3500, off 61) (L 3510, off 55) (L 3518, off 8) (L 3525, off 0) (L 4836, off 34) 
 "After" 26 (L 376, off 55) (L 405, off 8) (L 527, off 0) (L 653, off 0) (L 790, off 55) (L 1035, off 46) (L 1398, off 40) (L 1513, off 58) (L 1574, off 25) (L 1634, off 60) (L 1678, off 0) (L 1735, off 21) (L 2315, off 44) (L 2328, off 29) (L 2401, off 8) (L 2607, off 0) (L 2900, off 0) (L 3196, off 65) (L 3201, off 43) (L 3350, off 0) (L 3449, off 48) (L 4213, off 65) (L 4331, off 29) (L 4349, off 54) (L 4515, off 10) (L 4813, off 45) 
 "Gutenberg" 26 (L 5, off 41) (L 4896, off 19) (L 4919, off 0) (L 4939, off 0) (L 4958, off 15) (L 4968, off 18) (L 4975, off 61) (L 4994, off 56) (L 4999, off 16) (L 5000, off 0) (L 5005, off 41) (L 5013, off 25) (L 5061, off 13) (L 5065, off 25) (L 5067, off 17) (L 5088, off 17) (L 5094, off 16) (L 5107, off 0) (L 5169, off 0) (L 5171, off 32) (L 5176, off 42) (L 5179, off 12) (L 5184, off 60) (L 5202, off 55) (L 5231, off 25) (L 5257, off 47) 
 "ears" 26 (L 201, off 7) (L 256, off 25) (L 511, off 36) (L 540, off 43) (L 541, off 64) (L 561, off 52) (L 1462, off 37) (L 1565, off 41) (L 1604, off 18) (L 1684, off 55) (L 1947, off 54) (L 2363, off 0) (L 2450, off 23) (L 2563, off 29) (L 2695, off 63) (L 3036, off 16) (L 3081, off 56) (L 3113, off 48) (L 3207, off 31) (L 3557, off 31) (L 3643, off 11) (L 3700, off 59) (L 3704, off 4) (L 3721, off 0) (L 3912, off 44) (L 4163, off 0) 
 "grove" 26 (L 624, off 30) (L 640, off 23) (L 1375, off 52) (L 1510, off 60) (L 1511, off 30) (L 1659, off 18) (L 1678, off 62) (L 2784, off 32) (L 2811, off 30) (L 2817, off 0) (L 2820, off 8) (L 2837, off 64) (L 2865, off 55) (L 3029, off 10) (L 3196, off 0) (L 3201, off 36) (L 3208, off 0) (L 3216, off 0) (L 3941, off 57) (L 3961, off 6) (L 3963, off 0) (L 4387, off 13) (L 4389, off 49) (L 4574, off 37) (L 4711, off 43) (L 4721, off 28) 
 "new" 26 (L 1042, off 43) (L 1245, off 33) (L 1365, off 66) (L 1373, off 11) (L 1399, off 58) (L 1997, off 66) (L 2139, off 38) (L 2207, off 9) (L 2525, off 19) (L 2682, off 67) (L 2769, off 26) (L 3258, off 30) (L 3267, off 45) (L 3389, off 5) (L 3509, off 47) (L 3656, off 22) (L 3664, off 25) (L 3959, off 24) (L 4568, off 10) (L 4671, off 30) (L 4680, off 66) (L 4692, off 4) (L 4814, off 51) (L 5161, off 41) (L 5258, off 44) (L 5259, off 48) 
 "take" 26 (L 330, off 27) (L 388, off 63) (L 633, off 27) (L 750, off 6) (L 837, off 12) (L 845, off 29) (L 879, off 36) (L 957, off 49) (L 1176, off 42) (L 1749, off 0) (L 2008, off 3) (L 2687, off 6) (L 3008, off 36) (L 3316, off 23) (L 3677, off 49) (L 3797, off 27) (L 3817, off 44) (L 3826, off 62) (L 3887, off 12) (L 3889, off 45) (L 4118, off 6) (L 4248, off 55) (L 4307, off 19) (L 4544, off 37) (L 4567, off 33) (L 4675, off 42) 
 "without" 26 (L 87, off 33) (L 634, off 19) (L 1121, off 18) (L 1259, off 60) (L 1608, off 31) (L 1840, off 37) (L 2152, off 62) (L 3112, off 48) (L 3129, off 7) (L 3351, off 61) (L 3540, off 7) (L 3552, off 0) (L 3774, off 48) (L 3780, off 21) (L 3937, off 23) (L 4111, off 9) (L 4331, off 11) (L 4530, off 36) (L 4914, off 59) (L 4915, off 15) (L 4962, off 5) (L 4982, off 39) (L 5011, off 47) (L 5031, off 54) (L 5129, off 54) (L 5205, off 53) 
 "bay" 27 (L 3836, off 59) (L 3837, off 4) (L 4067, off 44) (L 4079, off 29) (L 4106, off 13) (L 4110, off 30) (L 4123, off 44) (L 4153, off 25) (L 4154, off 46) (L 4163, off 50) (L 4166, off 44) (L 4167, off 30) (L 4169, off 46) (L 4171, off 4) (L 4172, off 46) (L 4182, off 47) (L 4186, off 31) (L 4192, off 14) (L 4199, off 0) (L 4200, off 20) (L 4214, off 22) (L 4222, off 31) (L 4226, off 40) (L 4411, off 26) (L 4444, off 0) (L 4654, off 65) (L 4662, off 24) 
 "desert" 27 (L 485, off 4) (L 608, off 4) (L 622, off 64) (L 703, off 20) (L 709, off 59) (L 905, off 32) (L 915, off 7) (L 920, off 18) (L 928, off 41) (L 963, off 4) (L 966, off 63) (L 1004, off 4) (L 1126, off 35) (L 1130, off 32) (L 1222, off 30) (L 1370, off 45) (L 1398, off 12) (L 1427, off 16) (L 1443, off 15) (L 1449, off 7) (L 1488, off 53) (L 3516, off 12) (L 3965, off 52) (L 4558, off 19) (L 4561, off 14) (L 4563, off 25) (L 4703, off 62) 
 "electronic" 27 (L 4917, off 46) (L 4937, off 16) (L 4945, off 0) (L 4948, off 0) (L 4952, off 35) (L 4954, off 13) (L 4959, off 41) (L 4961, off 54) (L 4964, off 13) (L 4965, off 61) (L 4970, off 13) (L 4977, off 49) (L 5008, off 46) (L 5019, off 46) (L 5031, off 0) (L 5031, off 37) (L 5053, off 47) (L 5079, off 5) (L 5086, off 0) (L 5097, off 57) (L 5109, off 13) (L 5120, off 15) (L 5147, off 41) (L 5149, off 51) (L 5160, off 0) (L 5237, off 59) (L 5241, off 24) 
 "fox" 27 (L 2435, off 47) (L 2440, off 49) (L 2454, off 0) (L 2457, off 20) (L 2458, off 15) (L 2460, off 23) (L 2463, off 19) (L 2463, off 54) (L 2465, off 0) (L 2466, off 40) (L 2469, off 29) (L 2476, off 67) (L 2477, off 54) (L 2482, off 37) (L 2487, off 35) (L 2487, off 64) (L 2492, off 0) (L 2492, off 9) (L 2498, off 17) (L 2499, off 27) (L 2500, off 47) (L 2501, off 17) (L 2507, off 50) (L 2508, off 37) (L 2509, off 31) (L 3416, off 16) (L 3418, off 7) 
 "near" 27 (L 168, off 10) (L 402, off 0) (L 931, off 0) (L 1580, off 26) (L 1667, off 55) (L 1769, off 34) (L 1805, off 56) (L 1965, off 13) (L 2162, off 46) (L 2612, off 0) (L 2633, off 19) (L 2789, off 36) (L 2790, off 55) (L 2921, off 11) (L 2976, off 28) (L 3320, off 58) (L 3333, off 60) (L 3755, off 0) (L 3935, off 50) (L 3936, off 19) (L 4280, off 19) (L 4365, off 41) (L 4391, off 56) (L 4453, off 44) (L 4646, off 46) (L 4663, off 9) (L 4802, off 33) 
 "neck" 27 (L 218, off 44) (L 262, off 15) (L 390, off 24) (L 398, off 22) (L 454, off 12) (L 549, off 55) (L 553, off 15) (L 1325, off 27) (L 1707, off 50) (L 1715, off 29) (L 1728, off 22) (L 1885, off 0) (L 2479, off 0) (L 2576, off 49) (L 2588, off 49) (L 2676, off 0) (L 3068, off 65) (L 3573, off 51) (L 3585, off 37) (L 3701, off 39) (L 3838, off 27) (L 3953, off 28) (L 4194, off 31) (L 4806, off 49) (L 4826, off 65) (L 4827, off 48) (L 4839, off 18) 
 "open" 27 (L 491, off 28) (L 802, off 0) (L 1015, off 6) (L 1199, off 7) (L 1869, off 25) (L 1876, off 56) (L 1919, off 48) (L 1936, off 66) (L 2274, off 26) (L 2290, off 20) (L 2438, off 53) (L 2665, off 8) (L 2666, off 0) (L 2796, off 26) (L 3003, off 28) (L 3030, off 4) (L 3038, off 40) (L 3448, off 34) (L 3685, off 16) (L 3816, off 0) (L 3963, off 19) (L 4018, off 0) (L 4143, off 12) (L 4188, off 49) (L 4414, off 13) (L 4630, off 29) (L 4779, off 27) 
 "sent" 27 (L 604, off 67) (L 866, off 40) (L 1307, off 45) (L 1353, off 16) (L 1363, off 12) (L 1394, off 15) (L 1740, off 50) (L 1908, off 0) (L 2333, off 4) (L 2366, off 49) (L 3009, off 6) (L 3042, off 54) (L 3053, off 65) (L 3091, off 46) (L 3153, off 11) (L 3563, off 0) (L 3570, off 13) (L 3711, off 5) (L 3730, off 24) (L 3928, off 58) (L 3987, off 45) (L 4186, off 22) (L 4226, off 31) (L 4299, off 47) (L 4318, off 59) (L 4401, off 23) (L 5065, off 5) 
 "sun" 27 (L 178, off 14) (L 400, off 23) (L 435, off 9) (L 636, off 4) (L 985, off 57) (L 1040, off 14) (L 1140, off 12) (L 1524, off 18) (L 1576, off 37) (L 1821, off 39) (L 1938, off 45) (L 2013, off 52) (L 2051, off 47) (L 2080, off 44) (L 2088, off 23) (L 2187, off 9) (L 2187, off 47) (L 2243, off 43) (L 2290, off 65) (L 2411, off 24) (L 2453, off 17) (L 2639, off 4) (L 2653, off 49) (L 2787, off 20) (L 3076, off 27) (L 4512, off 11) (L 4812, off 24) (L 4813, off 24) 
