 "'AS-IS'"
 "ACTUAL"(L 5115, off 18) 
 "grove"(L 624, off 30) (L 640, off 23) (L 1375, off 52) (L 1510, off 60) (L 1511, off 30) (L 1659, off 18) (L 1678, off 62) (L 2784, off 32) (L 2811, off 30) (L 2817, off 0) (L 2820, off 8) (L 2837, off 64) (L 2865, off 55) (L 3029, off 10) (L 3196, off 0) (L 3201, off 36) (L 3208, off 0) (L 3216, off 0) (L 3941, off 57) (L 3961, off 6) (L 3963, off 0) (L 4387, off 13) (L 4389, off 49) (L 4574, off 37) (L 4711, off 43) (L 4721, off 28) 
 "new"(L 1042, off 43) (L 1245, off 33) (L 1365, off 66) (L 1373, off 11) (L 1399, off 58) (L 1997, off 66) (L 2139, off 38) (L 2207, off 9) (L 2525, off 19) (L 2682, off 67) (L 2769, off 26) (L 3258, off 30) (L 3267, off 45) (L 3389, off 5) (L 3509, off 47) (L 3656, off 22) (L 3664, off 25) (L 3959, off 24) (L 4568, off 10) (L 4671, off 30) (L 4680, off 66) (L 4692, off 4) (L 4814, off 51) (L 5161, off 41) (L 5258, off 44) (L 5259, off 48) 
 "take"(L 330, off 27) (L 388, off 63) (L 633, off 27) (L 750, off 6) (L 837, off 12) (L 845, off 29) (L 879, off 36) (L 957, off 49) (L 1176, off 42) (L 1749, off 0) (L 2008, off 3) (L 2687, off 6) (L 3008, off 36) (L 3316, off 23) (L 3677, off 49) (L 3797, off 27) (L 3817, off 44) (L 3826, off 62) (L 3887, off 12) (L 3889, off 45) (L 4118, off 6) (L 4248, off 55) (L 4307, off 19) (L 4544, off 37) (L 4567, off 33) (L 4675, off 42) 
 "without"(L 87, off 33) (L 634, off 19) (L 1121, off 18) (L 1259, off 60) (L 1608, off 31) (L 1840, off 37) (L 2152, off 62) (L 3112, off 48) (L 3129, off 7) (L 3351, off 61) (L 3540, off 7) (L 3552, off 0) (L 3774, off 48) (L 3780, off 21) (L 3937, off 23) (L 4111, off 9) (L 4331, off 11) (L 4530, off 36) (L 4914, off 59) (L 4915, off 15) (L 4962, off 5) (L 4982, off 39) (L 5011, off 47) (L 5031, off 54) (L 5129, off 54) (L 5205, off 53) 
 "bay"(L 3836, off 59) (L 3837, off 4) (L 4067, off 44) (L 4079, off 29) (L 4106, off 13) (L 4110, off 30) (L 4123, off 44) (L 4153, off 25) (L 4154, off 46) (L 4163, off 50) (L 4166, off 44) (L 4167, off 30) (L 4169, off 46) (L 4171, off 4) (L 4172, off 46) (L 4182, off 47) (L 4186, off 31) (L 4192, off 14) (L 4199, off 0) (L 4200, off 20) (L 4214, off 22) (L 4222, off 31) (L 4226, off 40) (L 4411, off 26) (L 4444, off 0) (L 4654, off 65) (L 4662, off 24) 
 "desert"(L 485, off 4) (L 608, off 4) (L 622, off 64) (L 703, off 20) (L 709, off 59) (L 905, off 32) (L 915, off 7) (L 920, off 18) (L 928, off 41) (L 963, off 4) (L 966, off 63) (L 1004, off 4) (L 1126, off 35) (L 1130, off 32) (L 1222, off 30) (L 1370, off 45) (L 1398, off 12) (L 1427, off 16) (L 1443, off 15) (L 1449, off 7) (L 1488, off 53) (L 3516, off 12) (L 3965, off 52) (L 4558, off 19) (L 4561, off 14) (L 4563, off 25) (L 4703, off 62) 
 "electronic"(L 4917, off 46) (L 4937, off 16) (L 4945, off 0) (L 4948, off 0) (L 4952, off 35) (L 4954, off 13) (L 4959, off 41) (L 4961, off 54) (L 4964, off 13) (L 4965, off 61) (L 4970, off 13) (L 4977, off 49) (L 5008, off 46) (L 5019, off 46) (L 5031, off 0) (L 5031, off 37) (L 5053, off 47) (L 5079, off 5) (L 5086, off 0) (L 5097, off 57) (L 5109, off 13) (L 5120, off 15) (L 5147, off 41) (L 5149, off 51) (L 5160, off 0) (L 5237, off 59) (L 5241, off 24) 
 "fox"(L 2435, off 47) (L 2440, off 49) (L 2454, off 0) (L 2457, off 20) (L 2458, off 15) (L 2460, off 23) (L 2463, off 19) (L 2463, off 54) (L 2465, off 0) (L 2466, off 40) (L 2469, off 29) (L 2476, off 67) (L 2477, off 54) (L 2482, off 37) (L 2487, off 35) (L 2487, off 64) (L 2492, off 0) (L 2492, off 9) (L 2498, off 17) (L 2499, off 27) (L 2500, off 47) (L 2501, off 17) (L 2507, off 50) (L 2508, off 37) (L 2509, off 31) (L 3416, off 16) (L 3418, off 7) 
 "near"(L 168, off 10) (L 402, off 0) (L 931, off 0) (L 1580, off 26) (L 1667, off 55) (L 1769, off 34) (L 1805, off 56) (L 1965, off 13) (L 2162, off 46) (L 2612, off 0) (L 2633, off 19) (L 2789, off 36) (L 2790, off 55) (L 2921, off 11) (L 2976, off 28) (L 3320, off 58) (L 3333, off 60) (L 3755, off 0) (L 3935, off 50) (L 3936, off 19) (L 4280, off 19) (L 4365, off 41) (L 4391, off 56) (L 4453, off 44) (L 4646, off 46) (L 4663, off 9) (L 4802, off 33) 
 "neck"(L 218, off 44) (L 262, off 15) (L 390, off 24) (L 398, off 22) (L 454, off 12) (L 549, off 55) (L 553, off 15) (L 1325, off 27) (L 1707, off 50) (L 1715, off 29) (L 1728, off 22) (L 1885, off 0) (L 2479, off 0) (L 2576, off 49) (L 2588, off 49) (L 2676, off 0) (L 3068, off 65) (L 3573, off 51) (L 3585, off 37) (L 3701, off 39) (L 3838, off 27) (L 3953, off 28) (L 4194, off 31) (L 4806, off 49) (L 4826, off 65) (L 4827, off 48) (L 4839, off 18) 
 "open"(L 491, off 28) (L 802, off 0) (L 1015, off 6) (L 1199, off 7) (L 1869, off 25) (L 1876, off 56) (L 1919, off 48) (L 1936, off 66) (L 2274, off 26) (L 2290, off 20) (L 2438, off 53) (L 2665, off 8) (L 2666, off 0) (L 2796, off 26) (L 3003, off 28) (L 3030, off 4) (L 3038, off 40) (L 3448, off 34) (L 3685, off 16) (L 3816, off 0) (L 3963, off 19) (L 4018, off 0) (L 4143, off 12) (L 4188, off 49) (L 4414, off 13) (L 4630, off 29) (L 4779, off 27) 
 "sent"(L 604, off 67) (L 866, off 40) (L 1307, off 45) (L 1353, off 16) (L 1363, off 12) (L 1394, off 15) (L 1740, off 50) (L 1908, off 0) (L 2333, off 4) (L 2366, off 49) (L 3009, off 6) (L 3042, off 54) (L 3053, off 65) (L 3091, off 46) (L 3153, off 11) (L 3563, off 0) (L 3570, off 13) (L 3711, off 5) (L 3730, off 24) (L 3928, off 58) (L 3987, off 45) (L 4186, off 22) (L 4226, off 31) (L 4299, off 47) (L 4318, off 59) (L 4401, off 23) (L 5065, off 5) 
 "sun"(L 178, off 14) (L 400, off 23) (L 435, off 9) (L 636, off 4) (L 985, off 57) (L 1040, off 14) (L 1140, off 12) (L 1524, off 18) (L 1576, off 37) (L 1821, off 39) (L 1938, off 45) (L 2013, off 52) (L 2051, off 47) (L 2080, off 44) (L 2088, off 23) (L 2187, off 9) (L 2187, off 47) (L 2243, off 43) (L 2290, off 65) (L 2411, off 24) (L 2453, off 17) (L 2639, off 4) (L 2653, off 49) (L 2787, off 20) (L 3076, off 27) (L 4512, off 11) (L 4812, off 24) (L 4813, off 24) 
 "For"(L 558, off 0) (L 640, off 30) (L 754, off 0) (L 1039, off 0) (L 1084, off 44) (L 1147, off 49) (L 1160, off 35) (L 1392, off 29) (L 1490, off 47) (L 1888, off 0) (L 2129, off 0) (L 2198, off 0) (L 2729, off 27) (L 3060, off 35) (L 3120, off 46) (L 3191, off 33) (L 3205, off 6) (L 3283, off 61) (L 3298, off 17) (L 3433, off 41) (L 3463, off 58) (L 4277, off 64) (L 4312, off 43) (L 4316, off 65) (L 4469, off 30) (L 4728, off 0) (L 5196, off 0) (L 5242, off 14) 
 "behind"(L 567, off 43) (L 710, off 23) (L 1100, off 34) (L 1106, off 36) (L 1118, off 28) (L 1186, off 14) (L 1229, off 34) (L 1232, off 14) (L 1235, off 43) (L 1276, off 52) (L 1300, off 46) (L 1393, off 11) (L 1410, off 33) (L 1412, off 47) (L 1617, off 0) (L 1864, off 26) (L 2008, off 42) (L 2264, off 40) (L 2390, off 44) (L 2451, off 10) (L 3078, off 11) (L 3608, off 60) (L 3658, off 45) (L 3945, off 55) (L 4113, off 11) (L 4192, off 51) (L 4593, off 12) (L 4603, off 45) 
 "feed"(L 491, off 36) (L 530, off 38) (L 670, off 21) (L 682, off 4) (L 706, off 11) (L 1047, off 30) (L 1999, off 38) (L 2216, off 41) (L 2258, off 15) (L 2413, off 0) (L 2423, off 8) (L 2428, off 0) (L 2518, off 13) (L 2617, off 57) (L 2620, off 53) (L 2626, off 13) (L 2906, off 62) (L 3310, off 42) (L 3320, off 46) (L 3525, off 52) (L 3872, off 12) (L 4121, off 66) (L 4129, off 29) (L 4135, off 35) (L 4250, off 56) (L 4257, off 63) (L 4405, off 28) (L 4551, off 12) 
 "followed"(L 272, off 33) (L 434, off 56) (L 616, off 0) (L 1316, off 62) (L 1564, off 17) (L 1573, off 28) (L 1810, off 20) (L 1914, off 59) (L 1927, off 11) (L 2134, off 34) (L 2221, off 56) (L 2264, off 25) (L 2613, off 0) (L 2833, off 0) (L 2837, off 44) (L 2855, off 46) (L 3208, off 6) (L 3218, off 18) (L 3657, off 59) (L 3661, off 12) (L 3664, off 10) (L 3748, off 50) (L 3862, off 28) (L 4081, off 4) (L 4231, off 17) (L 4400, off 4) (L 4696, off 0) (L 4767, off 47) 
 "hard"(L 307, off 5) (L 307, off 20) (L 629, off 63) (L 908, off 42) (L 941, off 24) (L 1004, off 32) (L 1044, off 46) (L 1113, off 0) (L 1128, off 0) (L 1383, off 62) (L 1413, off 45) (L 2231, off 9) (L 2231, off 52) (L 2250, off 7) (L 2499, off 47) (L 2525, off 39) (L 2560, off 62) (L 2849, off 56) (L 2956, off 61) (L 3014, off 37) (L 3055, off 16) (L 3247, off 18) (L 3324, off 14) (L 3355, off 50) (L 3440, off 27) (L 3463, off 38) (L 4738, off 46) (L 4768, off 49) 
 "headed"(L 518, off 0) (L 1143, off 15) (L 1274, off 42) (L 1357, off 26) (L 1365, off 13) (L 1369, off 19) (L 1401, off 6) (L 1421, off 0) (L 1448, off 61) (L 1480, off 22) (L 1917, off 11) (L 2196, off 11) (L 2719, off 42) (L 2854, off 61) (L 3328, off 59) (L 3345, off 29) (L 3544, off 21) (L 3661, off 26) (L 3763, off 10) (L 4133, off 26) (L 4189, off 0) (L 4222, off 39) (L 4237, off 51) (L 4266, off 20) (L 4375, off 0) (L 4404, off 17) (L 4540, off 12) (L 4689, off 52) 
 "make"(L 832, off 24) (L 895, off 8) (L 1255, off 49) (L 1742, off 31) (L 1827, off 17) (L 1853, off 16) (L 1946, off 3) (L 1963, off 18) (L 2310, off 63) (L 2638, off 41) (L 3072, off 38) (L 3100, off 57) (L 3164, off 0) (L 3223, off 57) (L 3325, off 58) (L 3470, off 47) (L 3798, off 43) (L 3920, off 0) (L 3973, off 65) (L 4046, off 50) (L 4213, off 0) (L 4234, off 51) (L 4560, off 65) (L 4585, off 66) (L 4864, off 41) (L 5141, off 15) (L 5227, off 63) (L 5257, off 17) 
 "morning"(L 163, off 0) (L 383, off 9) (L 384, off 15) (L 619, off 50) (L 1233, off 62) (L 1240, off 35) (L 1477, off 12) (L 1489, off 45) (L 1524, off 10) (L 1551, off 55) (L 1582, off 25) (L 2118, off 14) (L 2176, off 60) (L 2410, off 59) (L 2625, off 52) (L 2871, off 10) (L 3238, off 54) (L 3249, off 61) (L 3320, off 7) (L 3462, off 15) (L 3530, off 4) (L 3628, off 26) (L 3792, off 0) (L 4261, off 55) (L 4502, off 28) (L 4507, off 9) (L 4528, off 33) (L 4604, off 44) 
 "ran"(L 433, off 30) (L 451, off 40) (L 560, off 43) (L 646, off 65) (L 661, off 12) (L 681, off 25) (L 989, off 6) (L 1056, off 23) (L 1072, off 36) (L 1229, off 66) (L 1259, off 11) (L 1676, off 37) (L 1793, off 54) (L 1990, off 11) (L 1993, off 6) (L 2300, off 45) (L 2368, off 47) (L 2463, off 58) (L 2492, off 25) (L 2542, off 53) (L 3074, off 26) (L 3141, off 67) (L 3480, off 31) (L 3511, off 33) (L 3861, off 6) (L 3961, off 50) (L 4590, off 11) (L 4592, off 49) 
 "range"(L 275, off 45) (L 318, off 20) (L 479, off 0) (L 481, off 39) (L 483, off 15) (L 484, off 55) (L 486, off 51) (L 492, off 37) (L 519, off 19) (L 2918, off 51) (L 2923, off 24) (L 2982, off 0) (L 3525, off 7) (L 3797, off 6) (L 3807, off 18) (L 3816, off 5) (L 3830, off 56) (L 4018, off 21) (L 4056, off 38) (L 4106, off 54) (L 4202, off 45) (L 4241, off 9) (L 4406, off 47) (L 4502, off 65) (L 4550, off 13) (L 4559, off 22) (L 4564, off 38) (L 4672, off 0) 
 "shook"(L 234, off 52) (L 286, off 0) (L 434, off 18) (L 655, off 13) (L 1192, off 26) (L 1508, off 12) (L 1542, off 0) (L 1748, off 12) (L 1774, off 45) (L 1983, off 32) (L 2206, off 38) (L 2280, off 14) (L 2413, off 58) (L 2429, off 50) (L 2444, off 21) (L 2601, off 9) (L 2630, off 0) (L 2773, off 30) (L 2850, off 64) (L 2939, off 66) (L 2961, off 4) (L 3295, off 19) (L 3657, off 4) (L 4283, off 58) (L 4293, off 41) (L 4298, off 52) (L 4340, off 52) (L 4354, off 37) 
 "snorted"(L 434, off 6) (L 502, off 50) (L 700, off 13) (L 734, off 22) (L 1031, off 61) (L 1068, off 16) (L 1298, off 57) (L 1508, off 0) (L 1540, off 24) (L 1551, off 0) (L 1613, off 0) (L 1748, off 0) (L 1965, off 33) (L 1970, off 64) (L 1972, off 64) (L 1978, off 38) (L 2294, off 11) (L 2429, off 38) (L 2444, off 9) (L 2555, off 54) (L 2601, off 28) (L 2694, off 23) (L 2802, off 56) (L 3208, off 40) (L 3308, off 41) (L 3369, off 29) (L 4149, off 48) (L 4354, off 9) 
 "stared"(L 156, off 23) (L 185, off 34) (L 819, off 10) (L 830, off 24) (L 972, off 22) (L 1093, off 0) (L 1208, off 13) (L 1234, off 64) (L 1544, off 16) (L 1766, off 33) (L 1774, off 9) (L 1865, off 20) (L 1964, off 37) (L 2050, off 34) (L 2210, off 18) (L 2420, off 21) (L 2447, off 19) (L 2453, off 25) (L 2470, off 52) (L 2507, off 31) (L 2529, off 32) (L 2664, off 21) (L 2938, off 56) (L 3047, off 55) (L 3916, off 36) (L 4009, off 65) (L 4632, off 56) (L 4654, off 10) 
 "watched"(L 192, off 9) (L 394, off 9) (L 400, off 6) (L 915, off 46) (L 1051, off 36) (L 1189, off 47) (L 1371, off 0) (L 1808, off 55) (L 1822, off 39) (L 1952, off 53) (L 1958, off 41) (L 1992, off 58) (L 2152, off 32) (L 2359, off 64) (L 2469, off 58) (L 2601, off 55) (L 3077, off 5) (L 3112, off 40) (L 3246, off 20) (L 3287, off 62) (L 3335, off 36) (L 3408, off 13) (L 3551, off 61) (L 3628, off 47) (L 3897, off 22) (L 4144, off 50) (L 4431, off 10) (L 4668, off 24) 
 "what"(L 324, off 62) (L 847, off 25) (L 878, off 0) (L 894, off 9) (L 1202, off 62) (L 1269, off 61) (L 1575, off 44) (L 1946, off 22) (L 2062, off 25) (L 2473, off 5) (L 2939, off 19) (L 3448, off 55) (L 3746, off 66) (L 3780, off 4) (L 3782, off 16) (L 3917, off 16) (L 4002, off 66) (L 4161, off 26) (L 4187, off 14) (L 4229, off 42) (L 4491, off 29) (L 4508, off 49) (L 4521, off 63) (L 4622, off 33) (L 4649, off 51) (L 4818, off 0) (L 4820, off 62) (L 4985, off 0) 
 "body"(L 463, off 67) (L 563, off 47) (L 1463, off 26) (L 1575, off 26) (L 1596, off 37) (L 1681, off 6) (L 1687, off 28) (L 1707, off 13) (L 1711, off 15) (L 1726, off 25) (L 1877, off 55) (L 1888, off 23) (L 1889, off 20) (L 1892, off 32) (L 2126, off 27) (L 2373, off 13) (L 2374, off 7) (L 2566, off 6) (L 2594, off 4) (L 3014, off 22) (L 3019, off 22) (L 3034, off 15) (L 3057, off 47) (L 3137, off 66) (L 3234, off 25) (L 3267, off 22) (L 3628, off 59) (L 3718, off 61) (L 3998, off 32) 
 "charge"(L 944, off 12) (L 959, off 19) (L 1242, off 44) (L 1250, off 23) (L 1315, off 4) (L 1352, off 21) (L 1400, off 11) (L 1906, off 57) (L 2213, off 2) (L 3102, off 20) (L 3110, off 0) (L 3583, off 22) (L 3604, off 34) (L 3615, off 23) (L 3827, off 0) (L 4042, off 44) (L 4168, off 16) (L 4175, off 61) (L 4338, off 37) (L 4454, off 43) (L 4544, off 42) (L 4567, off 38) (L 4805, off 34) (L 4920, off 0) (L 4921, off 7) (L 4982, off 47) (L 5048, off 15) (L 5052, off 16) (L 5085, off 23) 
 "eager"(L 232, off 16) (L 664, off 5) (L 671, off 51) (L 907, off 27) (L 1045, off 31) (L 1132, off 50) (L 1254, off 60) (L 1408, off 17) (L 1438, off 52) (L 1629, off 24) (L 2633, off 7) (L 3037, off 6) (L 3072, off 29) (L 3099, off 21) (L 3152, off 17) (L 3194, off 47) (L 3443, off 17) (L 3565, off 35) (L 3603, off 33) (L 3635, off 62) (L 3894, off 48) (L 4056, off 60) (L 4102, off 8) (L 4191, off 17) (L 4282, off 40) (L 4298, off 11) (L 4321, off 24) (L 4456, off 25) (L 4767, off 33) 
 "fed"(L 409, off 38) (L 448, off 49) (L 457, off 41) (L 610, off 10) (L 1476, off 58) (L 1491, off 0) (L 1560, off 5) (L 1922, off 40) (L 2124, off 0) (L 2218, off 33) (L 2225, off 41) (L 2253, off 25) (L 2262, off 55) (L 2355, off 17) (L 2547, off 26) (L 2769, off 9) (L 2901, off 0) (L 3206, off 10) (L 3761, off 22) (L 3781, off 55) (L 3871, off 17) (L 3902, off 9) (L 4139, off 9) (L 4246, off 39) (L 4247, off 45) (L 4280, off 15) (L 4282, off 32) (L 4362, off 63) (L 4575, off 0) 
 "led"(L 435, off 67) (L 482, off 54) (L 527, off 34) (L 735, off 52) (L 943, off 64) (L 995, off 48) (L 1036, off 5) (L 1308, off 27) (L 1367, off 6) (L 1749, off 52) (L 1800, off 0) (L 2022, off 55) (L 2114, off 11) (L 2163, off 29) (L 2270, off 52) (L 2275, off 48) (L 2316, off 23) (L 2839, off 31) (L 3048, off 60) (L 3522, off 62) (L 3863, off 0) (L 4083, off 44) (L 4241, off 40) (L 4243, off 14) (L 4270, off 0) (L 4327, off 37) (L 4390, off 58) (L 4461, off 58) (L 4589, off 20) 
 "met"(L 554, off 29) (L 558, off 41) (L 592, off 50) (L 692, off 14) (L 813, off 62) (L 843, off 51) (L 934, off 65) (L 1050, off 22) (L 1569, off 59) (L 1757, off 53) (L 2154, off 65) (L 2300, off 18) (L 2366, off 37) (L 2373, off 0) (L 2489, off 35) (L 2536, off 7) (L 2693, off 30) (L 2872, off 3) (L 2878, off 19) (L 3103, off 0) (L 3336, off 22) (L 3379, off 31) (L 3516, off 58) (L 3583, off 9) (L 3604, off 17) (L 3615, off 13) (L 3857, off 12) (L 4041, off 21) (L 5223, off 9) 
 "only"(L 153, off 11) (L 814, off 0) (L 911, off 18) (L 1254, off 27) (L 2100, off 18) (L 2455, off 36) (L 2518, off 61) (L 2535, off 51) (L 2591, off 31) (L 2671, off 61) (L 2771, off 46) (L 2884, off 54) (L 2987, off 67) (L 3108, off 10) (L 3189, off 35) (L 3266, off 22) (L 3307, off 20) (L 3440, off 47) (L 3444, off 52) (L 3517, off 40) (L 3577, off 17) (L 3615, off 49) (L 3962, off 13) (L 4235, off 17) (L 4333, off 28) (L 4382, off 65) (L 4620, off 65) (L 4958, off 61) (L 5243, off 25) 
 "slope"(L 395, off 0) (L 676, off 27) (L 679, off 64) (L 691, off 30) (L 1065, off 25) (L 1109, off 27) (L 1241, off 44) (L 1244, off 9) (L 1309, off 0) (L 1358, off 55) (L 1364, off 0) (L 1394, off 40) (L 2000, off 53) (L 2034, off 46) (L 2110, off 54) (L 2276, off 59) (L 3304, off 13) (L 3592, off 46) (L 3598, off 36) (L 3712, off 9) (L 4017, off 14) (L 4125, off 11) (L 4141, off 28) (L 4198, off 32) (L 4212, off 15) (L 4213, off 28) (L 4301, off 31) (L 4324, off 34) (L 4690, off 0) 
 "And"(L 342, off 57) (L 360, off 67) (L 462, off 0) (L 843, off 28) (L 965, off 50) (L 969, off 33) (L 1101, off 7) (L 1116, off 0) (L 1133, off 55) (L 1344, off 26) (L 1520, off 30) (L 1549, off 58) (L 1876, off 29) (L 2220, off 12) (L 2228, off 0) (L 2250, off 19) (L 2905, off 0) (L 3229, off 8) (L 3242, off 52) (L 3309, off 0) (L 3342, off 61) (L 3485, off 6) (L 3660, off 12) (L 3780, off 60) (L 4119, off 49) (L 4458, off 67) (L 4480, off 1) (L 4520, off 39) (L 4522, off 26) (L 4846, off 15) 
 "You"(L 4, off 36) (L 390, off 31) (L 821, off 27) (L 822, off 19) (L 835, off 48) (L 890, off 1) (L 2947, off 1) (L 2951, off 23) (L 2955, off 27) (L 2961, off 21) (L 2974, off 1) (L 3814, off 1) (L 4007, off 20) (L 4010, off 8) (L 4060, off 1) (L 4434, off 0) (L 4473, off 1) (L 4482, off 1) (L 4671, off 41) (L 4922, off 21) (L 4980, off 11) (L 5004, off 36) (L 5036, off 8) (L 5052, off 8) (L 5056, off 2) (L 5069, off 2) (L 5072, off 15) (L 5077, off 2) (L 5082, off 2) (L 5145, off 20) 
 "because"(L 309, off 18) (L 478, off 51) (L 794, off 17) (L 862, off 34) (L 885, off 45) (L 1021, off 40) (L 1051, off 57) (L 1152, off 63) (L 1421, off 13) (L 1653, off 0) (L 1723, off 31) (L 1760, off 43) (L 1828, off 41) (L 2147, off 7) (L 2175, off 53) (L 2219, off 10) (L 2422, off 13) (L 2498, off 22) (L 2559, off 8) (L 2573, off 32) (L 2574, off 55) (L 3315, off 22) (L 3410, off 14) (L 4089, off 9) (L 4263, off 11) (L 4402, off 29) (L 4552, off 22) (L 4596, off 55) (L 4621, off 11) (L 5162, off 0) 
 "days"(L 721, off 46) (L 1039, off 8) (L 1056, off 31) (L 1806, off 54) (L 1827, off 0) (L 1942, off 33) (L 2032, off 63) (L 2037, off 47) (L 2077, off 54) (L 2088, off 9) (L 2129, off 10) (L 2157, off 45) (L 2198, off 9) (L 2315, off 55) (L 2455, off 65) (L 2524, off 11) (L 2524, off 32) (L 2535, off 0) (L 2639, off 29) (L 3218, off 7) (L 3930, off 0) (L 4535, off 48) (L 4581, off 42) (L 4595, off 7) (L 4675, off 59) (L 4760, off 15) (L 5062, off 28) (L 5070, off 45) (L 5079, off 65) (L 5120, off 41) 
 "end"(L 180, off 13) (L 180, off 26) (L 538, off 56) (L 783, off 14) (L 1121, off 0) (L 1800, off 25) (L 2060, off 11) (L 2175, off 19) (L 2216, off 0) (L 2282, off 0) (L 2753, off 59) (L 2867, off 20) (L 2869, off 10) (L 2921, off 26) (L 3175, off 56) (L 3301, off 27) (L 3400, off 4) (L 3400, off 40) (L 3401, off 0) (L 3417, off 50) (L 3561, off 6) (L 3580, off 5) (L 3871, off 13) (L 3974, off 68) (L 4012, off 52) (L 4306, off 51) (L 4348, off 28) (L 4557, off 7) (L 4759, off 21) (L 4843, off 63) 
 "jerked"(L 406, off 17) (L 420, off 52) (L 502, off 27) (L 522, off 23) (L 611, off 18) (L 872, off 0) (L 1031, off 17) (L 1067, off 63) (L 1082, off 56) (L 1527, off 15) (L 1600, off 11) (L 1690, off 0) (L 1784, off 46) (L 1788, off 0) (L 1855, off 30) (L 1983, off 9) (L 2191, off 6) (L 2268, off 6) (L 2308, off 16) (L 2320, off 51) (L 2429, off 15) (L 2470, off 26) (L 2532, off 59) (L 3291, off 21) (L 3335, off 13) (L 3916, off 10) (L 4169, off 11) (L 4178, off 17) (L 4183, off 0) (L 4850, off 32) 
 "teeth"(L 511, off 55) (L 590, off 34) (L 606, off 11) (L 1249, off 0) (L 1277, off 0) (L 1485, off 0) (L 1543, off 23) (L 1711, off 39) (L 1948, off 0) (L 2363, off 20) (L 2484, off 10) (L 2823, off 39) (L 3022, off 65) (L 3082, off 51) (L 3093, off 45) (L 3108, off 46) (L 3138, off 28) (L 3156, off 45) (L 3169, off 0) (L 3571, off 66) (L 3573, off 65) (L 3584, off 59) (L 3701, off 10) (L 3704, off 22) (L 3738, off 0) (L 3926, off 31) (L 3933, off 64) (L 4163, off 16) (L 4171, off 17) (L 4172, off 0) 
 "beside"(L 381, off 0) (L 459, off 12) (L 654, off 59) (L 1084, off 19) (L 1163, off 61) (L 1232, off 49) (L 1253, off 39) (L 1489, off 18) (L 1511, off 19) (L 1523, off 34) (L 1565, off 7) (L 1817, off 11) (L 1840, off 60) (L 1847, off 0) (L 1899, off 45) (L 2162, off 0) (L 2532, off 38) (L 2666, off 33) (L 3132, off 39) (L 3146, off 0) (L 3450, off 5) (L 3542, off 53) (L 3640, off 15) (L 3709, off 0) (L 3753, off 32) (L 3902, off 13) (L 4117, off 0) (L 4157, off 54) (L 4520, off 0) (L 4720, off 40) (L 4801, off 50) 
 "colts"(L 459, off 0) (L 480, off 25) (L 515, off 12) (L 519, off 62) (L 520, off 10) (L 529, off 39) (L 530, off 58) (L 556, off 18) (L 611, off 60) (L 613, off 0) (L 615, off 35) (L 665, off 44) (L 925, off 66) (L 945, off 14) (L 984, off 66) (L 1051, off 25) (L 1149, off 48) (L 1232, off 34) (L 1296, off 28) (L 1350, off 8) (L 3086, off 56) (L 3147, off 28) (L 3531, off 22) (L 3550, off 31) (L 3642, off 23) (L 3644, off 18) (L 3678, off 50) (L 3684, off 59) (L 3896, off 4) (L 3942, off 47) (L 3961, off 33) 
 "filled"(L 167, off 16) (L 370, off 0) (L 404, off 23) (L 532, off 48) (L 572, off 17) (L 577, off 52) (L 698, off 31) (L 966, off 10) (L 1255, off 16) (L 1475, off 55) (L 1666, off 17) (L 1716, off 58) (L 2025, off 38) (L 2093, off 21) (L 2468, off 27) (L 2519, off 0) (L 3118, off 13) (L 3234, off 30) (L 3266, off 57) (L 3322, off 31) (L 3431, off 9) (L 3464, off 37) (L 3566, off 63) (L 3590, off 47) (L 3965, off 13) (L 4285, off 17) (L 4287, off 22) (L 4305, off 54) (L 4378, off 34) (L 4597, off 28) (L 4811, off 51) 
